jim|1003835.008be9.mat_peptide.5	0.761082379767899	0.705279659954955	0.333197172423828	336.130361930294	0.657789357984921	511
jim|11620.9c4fa6.mat_peptide.4	1.03706701760911	0.0435590478012306	0.923538520544463	138.280663538874	0.596037342839974	232
jim|1980519.4fc0b7.mat_peptide.2	1.63312573455305	0.971030085857177	1.31542384415823	72.6965482573726	0.50135550522326	145
jim|1980519.a2d236.mat_peptide.9	0.836148991762397	0.613000657559468	0.932286230362118	344.389912868632	0.534766945448187	644
jim|1980519.9f2ca6.mat_peptide.2	1.63312573455305	0.971030085857177	1.31542384415823	72.6965482573726	0.50135550522326	145
jim|2170057.88edc6.mat_peptide.4	0.807098808360959	0.630703666620199	0.914268514333898	341.193532171581	0.533114894018096	640
jim|1003835.ddf01c.mat_peptide.5	0.761082379767899	0.705279659954955	0.333197172423828	336.130361930294	0.657789357984921	511
jim|560792.e301dd.mat_peptide.3	1.61511784931914	0.738256894527084	1.45956557238398	74.6779490616622	0.660866805855418	113
jim|11577.b49d88.mat_peptide.7	0.789796009880827	2.16921514796371	1.95479161496356	339.289711796247	0.389540426861363	871
jim|1980486.cce4ad.mat_peptide.3	1.16604763898508	0.65502812514106	1.11272453884076	124.088974530831	0.653099865951743	190
jim|1003835.42baad.mat_peptide.5	0.761082379767899	0.705279659954955	0.333197172423828	336.130361930294	0.657789357984921	511
jim|992220.a9d2b6.mat_peptide.5	0.761082379767899	0.705279659954955	0.333197172423828	336.130361930294	0.657789357984921	511
jim|70566.a4ab0d.mat_peptide.7	1.0047195490729	2.18835896883795	2.24757950042212	362.937667560322	0.387753918333677	936
jim|159140.43302f.mat_peptide.5	1.00994145507435	2.23446033687442	2.30163264850678	363.512231903485	0.383451721417179	948
jim|1003835.70e844.mat_peptide.5	0.761082379767899	0.705279659954955	0.333197172423828	336.130361930294	0.657789357984921	511
jim|1980471.69c65a.mat_peptide.4	1.65315750811472	0.850664866485371	1.49560100444042	70.4924597855228	0.671356759862122	105
jim|3052498.3ebdf8.mat_peptide.4	0.528429639739195	0.618037027618561	0.18455101519102	310.531668900804	0.649647842888712	478
jim|2022413.6b506d.mat_peptide.5	0.528429639739195	0.618037027618561	0.18455101519102	310.531668900804	0.649647842888712	478
jim|1980519.4fcf93.mat_peptide.2	1.63312573455305	0.971030085857177	1.31542384415823	72.6965482573726	0.50135550522326	145
jim|1980456.fd9e6a.mat_peptide.4	0.524649887422023	0.608713750469729	0.18455101519102	310.115784182306	0.648777791176372	478
jim|1980471.46246d.mat_peptide.4	1.6943647272728	0.795908975206966	1.52262757848275	65.9584450402145	0.666246919598126	99
jim|1003835.bde044.mat_peptide.5	0.761082379767899	0.705279659954955	0.333197172423828	336.130361930294	0.657789357984921	511
jim|1003835.b523e1.mat_peptide.5	0.761082379767899	0.705279659954955	0.333197172423828	336.130361930294	0.657789357984921	511
jim|1980471.bac17b.mat_peptide.4	1.6943647272728	0.795908975206966	1.52262757848275	65.9584450402145	0.666246919598126	99
jim|3052310.33ac80.mat_peptide.4	1.03706701760911	0.0435590478012306	0.923538520544463	138.280663538874	0.596037342839974	232
jim|1017370.297b7a.mat_peptide.5	0.761082379767899	0.705279659954955	0.333197172423828	336.130361930294	0.657789357984921	511
jim|1980519.0d5139.mat_peptide.9	0.836148991762397	0.613000657559468	0.932286230362118	344.389912868632	0.534766945448187	644
